-7.554257365692977899e+00,-7.554257365692977899e+00,-7.554257365692977899e+00,-7.554257365692977899e+00
-7.541095378374866876e+00,-7.541095378374866876e+00,-7.541095378374866876e+00,-7.541095378374866876e+00
-7.524283091708393378e+00,-7.524283091708393378e+00,-7.524283091708393378e+00,-7.524283091708393378e+00
-7.505823356167548255e+00,-7.505823356167548255e+00,-7.505823356167548255e+00,-7.505823356167548255e+00
-7.485581957908404860e+00,-7.485581957908404860e+00,-7.485581957908404860e+00,-7.485581957908404860e+00
-7.463417014456194210e+00,-7.463417014456194210e+00,-7.463417014456194210e+00,-7.463417014456194210e+00
-7.439179091525480736e+00,-7.439179091525480736e+00,-7.439179091525480736e+00,-7.439179091525480736e+00
-7.412711430933865309e+00,-7.412711430933865309e+00,-7.412711430933865309e+00,-7.412711430933865309e+00
-7.383850305879033016e+00,-7.383850305879033016e+00,-7.383850305879033016e+00,-7.383850305879033016e+00
-7.352425520329309627e+00,-7.352425520329309627e+00,-7.352425520329309627e+00,-7.352425520329309627e+00
-7.318261069376520211e+00,-7.318261069376520211e+00,-7.318261069376520211e+00,-7.318261069376520211e+00
-7.281175977015140965e+00,-7.281175977015140965e+00,-7.281175977015140965e+00,-7.281175977015140965e+00
-7.240985326829737723e+00,-7.240985326829737723e+00,-7.240985326829737723e+00,-7.240985326829737723e+00
-7.197501499385542623e+00,-7.197501499385542623e+00,-7.197501499385542623e+00,-7.197501499385542623e+00
-7.150535627604571509e+00,-7.150535627604571509e+00,-7.150535627604571509e+00,-7.150535627604571509e+00
-7.099899277976824408e+00,-7.099899277976824408e+00,-7.099899277976824408e+00,-7.099899277976824408e+00
-7.045406361018059727e+00,-7.045406361018059727e+00,-7.045406361018059727e+00,-7.045406361018059727e+00
-6.986875268886167056e+00,-6.986875268886167056e+00,-6.986875268886167056e+00,-6.986875268886167056e+00
-6.924131231502302697e+00,-6.924131231502302697e+00,-6.924131231502302697e+00,-6.924131231502302697e+00
-6.857008874930186515e+00,-6.857008874930186515e+00,-6.857008874930186515e+00,-6.857008874930186515e+00
-6.785354957262843101e+00,-6.785354957262843101e+00,-6.785354957262843101e+00,-6.785354957262843101e+00
-6.709031248039142525e+00,-6.709031248039142525e+00,-6.709031248039142525e+00,-6.709031248039142525e+00
-6.627917507543616971e+00,-6.627917507543616971e+00,-6.627917507543616971e+00,-6.627917507543616971e+00
-6.541914512595614184e+00,-6.541914512595614184e+00,-6.541914512595614184e+00,-6.541914512595614184e+00
-6.450947066067282520e+00,-6.450947066067282520e+00,-6.450947066067282520e+00,-6.450947066067282520e+00
-6.354966918908222517e+00,-6.354966918908222517e+00,-6.354966918908222517e+00,-6.354966918908222517e+00
-6.257291358531000824e+00,-6.257291358531000824e+00,-6.257291358531000824e+00,-6.257291358531000824e+00
-6.155193342903119813e+00,-6.155193342903119813e+00,-6.155193342903119813e+00,-6.155193342903119813e+00
-6.048261055618978865e+00,-6.048261055618978865e+00,-6.048261055618978865e+00,-6.048261055618978865e+00
-5.935821324258454545e+00,-5.935821324258454545e+00,-5.935821324258454545e+00,-5.935821324258454545e+00
-5.817748466138972674e+00,-5.817748466138972674e+00,-5.817748466138972674e+00,-5.817748466138972674e+00
-5.695036008059369159e+00,-5.695036008059369159e+00,-5.695036008059369159e+00,-5.695036008059369159e+00
-5.567865269620152269e+00,-5.567865269620152269e+00,-5.567865269620152269e+00,-5.567865269620152269e+00
-5.436455339812853893e+00,-5.436455339812853893e+00,-5.436455339812853893e+00,-5.436455339812853893e+00
-5.301062098271606793e+00,-5.301062098271606793e+00,-5.301062098271606793e+00,-5.301062098271606793e+00
-5.161976535537522004e+00,-5.161976535537522004e+00,-5.161976535537522004e+00,-5.161976535537522004e+00
-5.018785209286362736e+00,-5.018785209286362736e+00,-5.018785209286362736e+00,-5.018785209286362736e+00
-4.872887047556019979e+00,-4.872887047556019979e+00,-4.872887047556019979e+00,-4.872887047556019979e+00
-4.729812525763511744e+00,-4.729812525763511744e+00,-4.729812525763511744e+00,-4.729812525763511744e+00
-4.584488421036866157e+00,-4.584488421036866157e+00,-4.584488421036866157e+00,-4.584488421036866157e+00
-4.437321566354273550e+00,-4.437321566354273550e+00,-4.437321566354273550e+00,-4.437321566354273550e+00
-4.288732126109742637e+00,-4.288732126109742637e+00,-4.288732126109742637e+00,-4.288732126109742637e+00
-4.139148580177384851e+00,-4.139148580177384851e+00,-4.139148580177384851e+00,-4.139148580177384851e+00
-3.989002610616420252e+00,-3.989002610616420252e+00,-3.989002610616420252e+00,-3.989002610616420252e+00
-3.839500252084102172e+00,-3.839500252084102172e+00,-3.839500252084102172e+00,-3.839500252084102172e+00
-3.696091690516413397e+00,-3.696091690516413397e+00,-3.696091690516413397e+00,-3.696091690516413397e+00
-3.553211299527362144e+00,-3.553211299527362144e+00,-3.553211299527362144e+00,-3.553211299527362144e+00
-3.411238268898005632e+00,-3.411238268898005632e+00,-3.411238268898005632e+00,-3.411238268898005632e+00
-3.270534691581976627e+00,-3.270534691581976627e+00,-3.270534691581976627e+00,-3.270534691581976627e+00
-3.131442292394776228e+00,-3.131442292394776228e+00,-3.131442292394776228e+00,-3.131442292394776228e+00
-2.999207366173829659e+00,-2.999207366173829659e+00,-2.999207366173829659e+00,-2.999207366173829659e+00
-2.869713073460298691e+00,-2.869713073460298691e+00,-2.869713073460298691e+00,-2.869713073460298691e+00
-2.743728058887013432e+00,-2.743728058887013432e+00,-2.743728058887013432e+00,-2.743728058887013432e+00
-2.619254002131189196e+00,-2.619254002131189196e+00,-2.619254002131189196e+00,-2.619254002131189196e+00
-2.500675471689197682e+00,-2.500675471689197682e+00,-2.500675471689197682e+00,-2.500675471689197682e+00
-2.388128799448522965e+00,-2.388128799448522965e+00,-2.388128799448522965e+00,-2.388128799448522965e+00
-2.278428308914489442e+00,-2.278428308914489442e+00,-2.278428308914489442e+00,-2.278428308914489442e+00
-2.171697139442263502e+00,-2.171697139442263502e+00,-2.171697139442263502e+00,-2.171697139442263502e+00
-2.071881405050260749e+00,-2.071881405050260749e+00,-2.071881405050260749e+00,-2.071881405050260749e+00
-1.977025403141503768e+00,-1.977025403141503768e+00,-1.977025403141503768e+00,-1.977025403141503768e+00
-1.885082474684712794e+00,-1.885082474684712794e+00,-1.885082474684712794e+00,-1.885082474684712794e+00
-1.798714971353613246e+00,-1.798714971353613246e+00,-1.798714971353613246e+00,-1.798714971353613246e+00
-1.719680713656270177e+00,-1.719680713656270177e+00,-1.719680713656270177e+00,-1.719680713656270177e+00
-1.638760936241845378e+00,-1.638760936241845378e+00,-1.638760936241845378e+00,-1.638760936241845378e+00
-1.560617639816716196e+00,-1.560617639816716196e+00,-1.560617639816716196e+00,-1.560617639816716196e+00
-1.489609903204149433e+00,-1.489609903204149433e+00,-1.489609903204149433e+00,-1.489609903204149433e+00
-1.419249547057672478e+00,-1.419249547057672478e+00,-1.419249547057672478e+00,-1.419249547057672478e+00
-1.350269875233818251e+00,-1.350269875233818251e+00,-1.350269875233818251e+00,-1.350269875233818251e+00
-1.286139629032769127e+00,-1.286139629032769127e+00,-1.286139629032769127e+00,-1.286139629032769127e+00
-1.223235796627426097e+00,-1.223235796627426097e+00,-1.223235796627426097e+00,-1.223235796627426097e+00
-1.161838007736291534e+00,-1.161838007736291534e+00,-1.161838007736291534e+00,-1.161838007736291534e+00
-1.105380132611208488e+00,-1.105380132611208488e+00,-1.105380132611208488e+00,-1.105380132611208488e+00
-1.050146892834093793e+00,-1.050146892834093793e+00,-1.050146892834093793e+00,-1.050146892834093793e+00
-9.958932091194957481e-01,-9.958932091194957481e-01,-9.958932091194957481e-01,-9.958932091194957481e-01
-9.450480076484789604e-01,-9.450480076484789604e-01,-9.450480076484789604e-01,-9.450480076484789604e-01
-8.953813872867176782e-01,-8.953813872867176782e-01,-8.953813872867176782e-01,-8.953813872867176782e-01
-8.465684244562545757e-01,-8.465684244562545757e-01,-8.465684244562545757e-01,-8.465684244562545757e-01
-8.010409655756158820e-01,-8.010409655756158820e-01,-8.010409655756158820e-01,-8.010409655756158820e-01
-7.569103182457291856e-01,-7.569103182457291856e-01,-7.569103182457291856e-01,-7.569103182457291856e-01
-7.132174147219717542e-01,-7.132174147219717542e-01,-7.132174147219717542e-01,-7.132174147219717542e-01
-6.717201959491582164e-01,-6.717201959491582164e-01,-6.717201959491582164e-01,-6.717201959491582164e-01
-6.323441057379624031e-01,-6.323441057379624031e-01,-6.323441057379624031e-01,-6.323441057379624031e-01
-5.928059297637264802e-01,-5.928059297637264802e-01,-5.928059297637264802e-01,-5.928059297637264802e-01
-5.542752083995160506e-01,-5.542752083995160506e-01,-5.542752083995160506e-01,-5.542752083995160506e-01
-5.184127508900688852e-01,-5.184127508900688852e-01,-5.184127508900688852e-01,-5.184127508900688852e-01
-4.826357791655279672e-01,-4.826357791655279672e-01,-4.826357791655279672e-01,-4.826357791655279672e-01
-4.472979885419473556e-01,-4.472979885419473556e-01,-4.472979885419473556e-01,-4.472979885419473556e-01
-4.136283059133699647e-01,-4.136283059133699647e-01,-4.136283059133699647e-01,-4.136283059133699647e-01
-3.811095908205154315e-01,-3.811095908205154315e-01,-3.811095908205154315e-01,-3.811095908205154315e-01
-3.488599731773870394e-01,-3.488599731773870394e-01,-3.488599731773870394e-01,-3.488599731773870394e-01
-3.165328088142278506e-01,-3.165328088142278506e-01,-3.165328088142278506e-01,-3.165328088142278506e-01
-2.847054096794279787e-01,-2.847054096794279787e-01,-2.847054096794279787e-01,-2.847054096794279787e-01
-2.533367041650483875e-01,-2.533367041650483875e-01,-2.533367041650483875e-01,-2.533367041650483875e-01
-2.228875742185368880e-01,-2.228875742185368880e-01,-2.228875742185368880e-01,-2.228875742185368880e-01
-1.947723965270112545e-01,-1.947723965270112545e-01,-1.947723965270112545e-01,-1.947723965270112545e-01
-1.661260783096792371e-01,-1.661260783096792371e-01,-1.661260783096792371e-01,-1.661260783096792371e-01
-1.371061482263154219e-01,-1.371061482263154219e-01,-1.371061482263154219e-01,-1.371061482263154219e-01
-1.083336187023574843e-01,-1.083336187023574843e-01,-1.083336187023574843e-01,-1.083336187023574843e-01
-7.898307522016669024e-02,-7.898307522016669024e-02,-7.898307522016669024e-02,-7.898307522016669024e-02
-4.947684215598513457e-02,-4.947684215598513457e-02,-4.947684215598513457e-02,-4.947684215598513457e-02
-2.009103041922244773e-02,-2.009103041922244773e-02,-2.009103041922244773e-02,-2.009103041922244773e-02
9.214884523173373990e-03,9.214884523173373990e-03,9.214884523173373990e-03,9.214884523173373990e-03
3.808148229872326818e-02,3.808148229872326818e-02,3.808148229872326818e-02,3.808148229872326818e-02
6.622302365312558725e-02,6.622302365312558725e-02,6.622302365312558725e-02,6.622302365312558725e-02
9.441453686549267088e-02,9.441453686549267088e-02,9.441453686549267088e-02,9.441453686549267088e-02
1.226951193904589898e-01,1.226951193904589898e-01,1.226951193904589898e-01,1.226951193904589898e-01
1.511036555120058300e-01,1.511036555120058300e-01,1.511036555120058300e-01,1.511036555120058300e-01
1.808387693639296467e-01,1.808387693639296467e-01,1.808387693639296467e-01,1.808387693639296467e-01
2.113568037708938585e-01,2.113568037708938585e-01,2.113568037708938585e-01,2.113568037708938585e-01
2.422828027832945874e-01,2.422828027832945874e-01,2.422828027832945874e-01,2.422828027832945874e-01
2.733739417444449038e-01,2.733739417444449038e-01,2.733739417444449038e-01,2.733739417444449038e-01
3.044068757098024047e-01,3.044068757098024047e-01,3.044068757098024047e-01,3.044068757098024047e-01
3.352947901281765897e-01,3.352947901281765897e-01,3.352947901281765897e-01,3.352947901281765897e-01
3.661671761953231297e-01,3.661671761953231297e-01,3.661671761953231297e-01,3.661671761953231297e-01
3.987008150564734787e-01,3.987008150564734787e-01,3.987008150564734787e-01,3.987008150564734787e-01
4.331454817117934564e-01,4.331454817117934564e-01,4.331454817117934564e-01,4.331454817117934564e-01
4.672673267976724665e-01,4.672673267976724665e-01,4.672673267976724665e-01,4.672673267976724665e-01
5.020975244147918293e-01,5.020975244147918293e-01,5.020975244147918293e-01,5.020975244147918293e-01
5.382910283461762591e-01,5.382910283461762591e-01,5.382910283461762591e-01,5.382910283461762591e-01
5.764172306697638026e-01,5.764172306697638026e-01,5.764172306697638026e-01,5.764172306697638026e-01
6.141777387995549509e-01,6.141777387995549509e-01,6.141777387995549509e-01,6.141777387995549509e-01
6.533259872602920071e-01,6.533259872602920071e-01,6.533259872602920071e-01,6.533259872602920071e-01
6.960872109785155581e-01,6.960872109785155581e-01,6.960872109785155581e-01,6.960872109785155581e-01
7.396259234101699720e-01,7.396259234101699720e-01,7.396259234101699720e-01,7.396259234101699720e-01
7.836883424962094447e-01,7.836883424962094447e-01,7.836883424962094447e-01,7.836883424962094447e-01
8.293525830236436747e-01,8.293525830236436747e-01,8.293525830236436747e-01,8.293525830236436747e-01
8.760998814517590993e-01,8.760998814517590993e-01,8.760998814517590993e-01,8.760998814517590993e-01
9.228571333644126629e-01,9.228571333644126629e-01,9.228571333644126629e-01,9.228571333644126629e-01
9.722005732087352081e-01,9.722005732087352081e-01,9.722005732087352081e-01,9.722005732087352081e-01
1.024773404840110924e+00,1.024773404840110924e+00,1.024773404840110924e+00,1.024773404840110924e+00
1.077547974429944322e+00,1.077547974429944322e+00,1.077547974429944322e+00,1.077547974429944322e+00
1.131531910857989764e+00,1.131531910857989764e+00,1.131531910857989764e+00,1.131531910857989764e+00
1.188579174470133504e+00,1.188579174470133504e+00,1.188579174470133504e+00,1.188579174470133504e+00
1.245826834416887019e+00,1.245826834416887019e+00,1.245826834416887019e+00,1.245826834416887019e+00
1.306172234277552802e+00,1.306172234277552802e+00,1.306172234277552802e+00,1.306172234277552802e+00
1.371391725514646831e+00,1.371391725514646831e+00,1.371391725514646831e+00,1.371391725514646831e+00
1.436867783136483556e+00,1.436867783136483556e+00,1.436867783136483556e+00,1.436867783136483556e+00
1.505446073711468546e+00,1.505446073711468546e+00,1.505446073711468546e+00,1.505446073711468546e+00
1.580343184544504842e+00,1.580343184544504842e+00,1.580343184544504842e+00,1.580343184544504842e+00
1.655363495202200275e+00,1.655363495202200275e+00,1.655363495202200275e+00,1.655363495202200275e+00
1.733048474842578290e+00,1.733048474842578290e+00,1.733048474842578290e+00,1.733048474842578290e+00
1.817472921939247144e+00,1.817472921939247144e+00,1.817472921939247144e+00,1.817472921939247144e+00
1.904491115373662113e+00,1.904491115373662113e+00,1.904491115373662113e+00,1.904491115373662113e+00
1.994234822583166755e+00,1.994234822583166755e+00,1.994234822583166755e+00,1.994234822583166755e+00
2.089273864052598295e+00,2.089273864052598295e+00,2.089273864052598295e+00,2.089273864052598295e+00
2.190026021631187536e+00,2.190026021631187536e+00,2.190026021631187536e+00,2.190026021631187536e+00
2.293773603982959042e+00,2.293773603982959042e+00,2.293773603982959042e+00,2.293773603982959042e+00
2.400420880871070306e+00,2.400420880871070306e+00,2.400420880871070306e+00,2.400420880871070306e+00
2.516232259972996044e+00,2.516232259972996044e+00,2.516232259972996044e+00,2.516232259972996044e+00
2.637101454272553269e+00,2.637101454272553269e+00,2.637101454272553269e+00,2.637101454272553269e+00
2.760578032599913634e+00,2.760578032599913634e+00,2.760578032599913634e+00,2.760578032599913634e+00
2.886448309100404508e+00,2.886448309100404508e+00,2.886448309100404508e+00,2.886448309100404508e+00
3.019021669516363193e+00,3.019021669516363193e+00,3.019021669516363193e+00,3.019021669516363193e+00
3.155865297688183801e+00,3.155865297688183801e+00,3.155865297688183801e+00,3.155865297688183801e+00
3.294544751550397610e+00,3.294544751550397610e+00,3.294544751550397610e+00,3.294544751550397610e+00
3.434734196683435492e+00,3.434734196683435492e+00,3.434734196683435492e+00,3.434734196683435492e+00
3.575292496904758366e+00,3.575292496904758366e+00,3.575292496904758366e+00,3.575292496904758366e+00
3.721208640930056433e+00,3.721208640930056433e+00,3.721208640930056433e+00,3.721208640930056433e+00
3.869359587113522458e+00,3.869359587113522458e+00,3.869359587113522458e+00,3.869359587113522458e+00
4.017800851344336621e+00,4.017800851344336621e+00,4.017800851344336621e+00,4.017800851344336621e+00
4.166489781622530586e+00,4.166489781622530586e+00,4.166489781622530586e+00,4.166489781622530586e+00
4.314554024022542400e+00,4.314554024022542400e+00,4.314554024022542400e+00,4.314554024022542400e+00
4.459040841432479141e+00,4.459040841432479141e+00,4.459040841432479141e+00,4.459040841432479141e+00
4.605343286793846858e+00,4.605343286793846858e+00,4.605343286793846858e+00,4.605343286793846858e+00
4.752873707172594386e+00,4.752873707172594386e+00,4.752873707172594386e+00,4.752873707172594386e+00
4.898178245163081534e+00,4.898178245163081534e+00,4.898178245163081534e+00,4.898178245163081534e+00
5.040863908191430376e+00,5.040863908191430376e+00,5.040863908191430376e+00,5.040863908191430376e+00
5.180559497366018284e+00,5.180559497366018284e+00,5.180559497366018284e+00,5.180559497366018284e+00
5.316919668496041140e+00,5.316919668496041140e+00,5.316919668496041140e+00,5.316919668496041140e+00
5.449628473625013569e+00,5.449628473625013569e+00,5.449628473625013569e+00,5.449628473625013569e+00
5.578402307460752496e+00,5.578402307460752496e+00,5.578402307460752496e+00,5.578402307460752496e+00
5.702992204530451303e+00,5.702992204530451303e+00,5.702992204530451303e+00,5.702992204530451303e+00
5.823627763562027937e+00,5.823627763562027937e+00,5.823627763562027937e+00,5.823627763562027937e+00
5.943928568083848951e+00,5.943928568083848951e+00,5.943928568083848951e+00,5.943928568083848951e+00
6.059181744862833341e+00,6.059181744862833341e+00,6.059181744862833341e+00,6.059181744862833341e+00
6.169395309346593415e+00,6.169395309346593415e+00,6.169395309346593415e+00,6.169395309346593415e+00
6.274686360161543242e+00,6.274686360161543242e+00,6.274686360161543242e+00,6.274686360161543242e+00
6.375006147413965429e+00,6.375006147413965429e+00,6.375006147413965429e+00,6.375006147413965429e+00
6.470340006670840083e+00,6.470340006670840083e+00,6.470340006670840083e+00,6.470340006670840083e+00
6.560705214494807258e+00,6.560705214494807258e+00,6.560705214494807258e+00,6.560705214494807258e+00
6.646148511882158161e+00,6.646148511882158161e+00,6.646148511882158161e+00,6.646148511882158161e+00
6.726743380027278896e+00,6.726743380027278896e+00,6.726743380027278896e+00,6.726743380027278896e+00
6.802587150700313501e+00,6.802587150700313501e+00,6.802587150700313501e+00,6.802587150700313501e+00
6.873798028727878595e+00,6.873798028727878595e+00,6.873798028727878595e+00,6.873798028727878595e+00
6.940512097190035590e+00,6.940512097190035590e+00,6.940512097190035590e+00,6.940512097190035590e+00
7.002880367588702804e+00,7.002880367588702804e+00,7.002880367588702804e+00,7.002880367588702804e+00
7.061065927980302526e+00,7.061065927980302526e+00,7.061065927980302526e+00,7.061065927980302526e+00
7.115241232422494733e+00,7.115241232422494733e+00,7.115241232422494733e+00,7.115241232422494733e+00
7.165585565511618071e+00,7.165585565511618071e+00,7.165585565511618071e+00,7.165585565511618071e+00
7.212282706649462583e+00,7.212282706649462583e+00,7.212282706649462583e+00,7.212282706649462583e+00
7.255518810250459083e+00,7.255518810250459083e+00,7.255518810250459083e+00,7.255518810250459083e+00
7.295480510574103405e+00,7.295480510574103405e+00,7.295480510574103405e+00,7.295480510574103405e+00
7.332353253353812939e+00,7.332353253353812939e+00,7.332353253353812939e+00,7.332353253353812939e+00
7.366319850937601998e+00,7.366319850937601998e+00,7.366319850937601998e+00,7.366319850937601998e+00
7.397559253247980138e+00,7.397559253247980138e+00,7.397559253247980138e+00,7.397559253247980138e+00
7.426245523456191933e+00,7.426245523456191933e+00,7.426245523456191933e+00,7.426245523456191933e+00
7.452547004768195649e+00,7.452547004768195649e+00,7.452547004768195649e+00,7.452547004768195649e+00
7.476625663035407321e+00,7.476625663035407321e+00,7.476625663035407321e+00,7.476625663035407321e+00
