1.076777545201967445e+00,1.078669118820931638e+00,1.080535438540678461e+00,1.082370937474519179e+00,1.083589930073674878e+00,1.085255264935899078e+00,1.086983440539285972e+00,1.088802115073696175e+00,1.090693836414064810e+00,1.092367687273365195e+00,1.094845192879779994e+00,1.097752500668436104e+00,1.100878829641638301e+00,1.102832535491135024e+00,1.105489083083204038e+00,1.109655927718858459e+00,1.116414878583753101e+00,1.123452898953762213e+00,1.129533770389742786e+00,1.135875443348866254e+00
1.076906673252224556e+00,1.078669118820931638e+00,1.080535438540678461e+00,1.082370937474519179e+00,1.083623451214399180e+00,1.085288947476329202e+00,1.087017303260959578e+00,1.088802115073696175e+00,1.090693836414064810e+00,1.092367687273365195e+00,1.094845192879779994e+00,1.097752500668436104e+00,1.100831205883480157e+00,1.102785144668937845e+00,1.105478438436360733e+00,1.109655927718858459e+00,1.116414878583753101e+00,1.123452898953762213e+00,1.129487677268429913e+00,1.135829698745371319e+00
1.077121267658311288e+00,1.078883043332180547e+00,1.080535438540678461e+00,1.082426495977925507e+00,1.083679158834697231e+00,1.085344923302681952e+00,1.087073578511705385e+00,1.088858720140289948e+00,1.090693836414064810e+00,1.092367687273365195e+00,1.094845192879779994e+00,1.097673074597867782e+00,1.100752061377102242e+00,1.102706387271805033e+00,1.105460742771711580e+00,1.109577986378384340e+00,1.116414878583753101e+00,1.123375763862265897e+00,1.129411075442565915e+00,1.135753675873970803e+00
1.077420404032095824e+00,1.079181245222600394e+00,1.080910091254694949e+00,1.082503941935705871e+00,1.083756812590679353e+00,1.085422950886494320e+00,1.087152023452616856e+00,1.088937624815161653e+00,1.090773241992949449e+00,1.092367687273365195e+00,1.094734114037516859e+00,1.097562358181556341e+00,1.100641737232888939e+00,1.102596602741548582e+00,1.105436063989070794e+00,1.109469339033206658e+00,1.116306743465755424e+00,1.123268239066504082e+00,1.129304293523677671e+00,1.135647700499835988e+00
1.077802796461070800e+00,1.079661226028370669e+00,1.081389315532887752e+00,1.082982459869343606e+00,1.083856078149002533e+00,1.085522694247191167e+00,1.087252300280607598e+00,1.089038489302617929e+00,1.090874746789778804e+00,1.092327393879339636e+00,1.094592120725615514e+00,1.097420827831940393e+00,1.100500707964100044e+00,1.102456263270306991e+00,1.105404496707229844e+00,1.109330452628269015e+00,1.116168510711409212e+00,1.123130785383704699e+00,1.129167788670759176e+00,1.135512225829864219e+00
1.079048703013309130e+00,1.080905626193606528e+00,1.082632283332994216e+00,1.084224080155999692e+00,1.085096948515180681e+00,1.085886094876752139e+00,1.087617644103791914e+00,1.089405973964433949e+00,1.090724211959420265e+00,1.092180352088428785e+00,1.094450529840821584e+00,1.096905176976749274e+00,1.099986879268735951e+00,1.102333805520592458e+00,1.105289293993018340e+00,1.109224958924397653e+00,1.115664854222516933e+00,1.122629956803615103e+00,1.128670409456425716e+00,1.135018592054926945e+00
1.080513914992507374e+00,1.082369036405449014e+00,1.084093981016813091e+00,1.085684167348609730e+00,1.086556139670004972e+00,1.087344468062534819e+00,1.088046471783411739e+00,1.089225081734073841e+00,1.090547029985856176e+00,1.092007280141005010e+00,1.094283871638099148e+00,1.096745488773424704e+00,1.099383746532334394e+00,1.102189661451685954e+00,1.105153687533835027e+00,1.109100778184693548e+00,1.115073628263226535e+00,1.122042029070970948e+00,1.128086515335911200e+00,1.134439078416952906e+00
1.082194800555698722e+00,1.084047814752250094e+00,1.085770757437442002e+00,1.087359061895701640e+00,1.088229987498150919e+00,1.089017360555047720e+00,1.089017360555047720e+00,1.089017360555047720e+00,1.090343567693738303e+00,1.091808535704385852e+00,1.094092489507940469e+00,1.096562107732220737e+00,1.099208987356023348e+00,1.102024124993794985e+00,1.104997952767053926e+00,1.108958161248585483e+00,1.114396815620223746e+00,1.121368963784985961e+00,1.127418047038463600e+00,1.133775603287193290e+00
1.084087155515907064e+00,1.085937745944848931e+00,1.087658387129974091e+00,1.089244529078372992e+00,1.090114252258281624e+00,1.090114252258281624e+00,1.090114252258281624e+00,1.090114252258281624e+00,1.090114252258281624e+00,1.091584535315279547e+00,1.093876783400439701e+00,1.096355415884298967e+00,1.099012009537750245e+00,1.101837538610305867e+00,1.104822410652330777e+00,1.108797400467133043e+00,1.113636688705572642e+00,1.120613009467403609e+00,1.126667229450051488e+00,1.133030366221501328e+00
1.086186199518838214e+00,1.088034037708339508e+00,1.089752066903500127e+00,1.091335755787077533e+00,1.091335755787077533e+00,1.091335755787077533e+00,1.091335755787077533e+00,1.091335755787077533e+00,1.091335755787077533e+00,1.091335755787077533e+00,1.093637211193028369e+00,1.096125850645612632e+00,1.098793228580295267e+00,1.101630294518378017e+00,1.104627428833100167e+00,1.108618830783519638e+00,1.112795802499910058e+00,1.119776694734622380e+00,1.125836564970546405e+00,1.132205841512280653e+00
1.089639469808039385e+00,1.091483368695880918e+00,1.093197642350958398e+00,1.093197642350958398e+00,1.093197642350958398e+00,1.093197642350958398e+00,1.093197642350958398e+00,1.093197642350958398e+00,1.093197642350958398e+00,1.093197642350958398e+00,1.093197642350958398e+00,1.095704629951314013e+00,1.098391782576155107e+00,1.101250004679665606e+00,1.104269627078597216e+00,1.108291129456794089e+00,1.112499885032339764e+00,1.118251126154028441e+00,1.124321215313683453e+00,1.130701599787360623e+00
